YI,NEV,SJU,CNT,Unknown (CNT)
YI,NEV,STT,CNT,Unknown (CNT)
YI,SJU,DOM,CNT,Unknown (CNT)
YI,SJU,NEV,CNT,Unknown (CNT)
YI,SJU,STT,CNT,Unknown (CNT)
YI,SJU,SXM,CNT,Unknown (CNT)
YI,SJU,VQS,CNT,Unknown (CNT)
YI,STT,DOM,CNT,Unknown (CNT)
YI,STT,EIS,CNT,Unknown (CNT)
YI,STT,NEV,CNT,Unknown (CNT)
YI,STT,SJU,CNT,Unknown (CNT)
YI,STT,SXM,CNT,Unknown (CNT)
YI,STT,VIJ,CNT,Unknown (CNT)
YI,SXM,DOM,CNT,Unknown (CNT)
YI,SXM,EIS,CNT,Unknown (CNT)
YI,SXM,SJU,CNT,Unknown (CNT)
YI,SXM,STT,CNT,Unknown (CNT)
YI,VIJ,STT,CNT,Unknown (CNT)
YI,VQS,SJU,CNT,Unknown (CNT)
YJ,HEH,MDL,AT7,Aerospatiale/Alenia ATR 72
YJ,HEH,RGN,AT7,Aerospatiale/Alenia ATR 72
YJ,MDL,HEH,AT7,Aerospatiale/Alenia ATR 72
YJ,MDL,MYT,AT7,Aerospatiale/Alenia ATR 72
YJ,MDL,NYU,AT7,Aerospatiale/Alenia ATR 72
YJ,MDL,RGN,AT7,Aerospatiale/Alenia ATR 72
YJ,MDL,THL,AT7,Aerospatiale/Alenia ATR 72
YJ,MYT,MDL,AT7,Aerospatiale/Alenia ATR 72
YJ,NYU,MDL,AT7,Aerospatiale/Alenia ATR 72
YJ,NYU,RGN,AT7,Aerospatiale/Alenia ATR 72
YJ,RGN,HEH,AT7,Aerospatiale/Alenia ATR 72
YJ,RGN,MDL,AT7,Aerospatiale/Alenia ATR 72
YJ,RGN,NYU,AT7,Aerospatiale/Alenia ATR 72
YJ,THL,HEH,AT7,Aerospatiale/Alenia ATR 72
YK,ALA,FRU,146,BAe 146
YK,DME,FRU,737,Boeing 737
YK,DME,OSS,737,Boeing 737
YK,DYU,FRU,146,BAe 146
YK,FRU,ALA,146,BAe 146
YK,FRU,DME,737,Boeing 737
YK,FRU,DYU,146,BAe 146
YK,FRU,KJA,146,BAe 146
YK,FRU,KZN,146,BAe 146
YK,FRU,LED,737,Boeing 737
YK,FRU,OSS,146,BAe 146
YK,FRU,OVB,146,BAe 146
YK,FRU,SGC,737,Boeing 737
YK,FRU,SVX,146,BAe 146
YK,KJA,FRU,146,BAe 146
YK,KZN,FRU,146,BAe 146
YK,KZN,OSS,146,BAe 146
YK,LED,FRU,737,Boeing 737
YK,LED,OSS,737,Boeing 737
YK,OSS,DME,737,Boeing 737
YK,OSS,FRU,146,BAe 146
YK,OSS,IKT,737,Boeing 737
YK,OSS,KJA,146,BAe 146
YK,OSS,KZN,146,BAe 146
YK,OSS,LED,737,Boeing 737
YK,OSS,OVB,146,BAe 146
YK,OSS,SGC,737,Boeing 737
YK,OSS,SVX,146,BAe 146
YK,OVB,FRU,146,BAe 146
YK,OVB,OSS,146,BAe 146
YK,SGC,FRU,737,Boeing 737
YK,SGC,OSS,737,Boeing 737
YK,SVX,FRU,146,BAe 146
YK,SVX,OSS,146,BAe 146
YM,BEG,TGD,100,Fokker 100
YM,BEG,TIV,100,Fokker 100
YM,CDG,TGD,100,Fokker 100
YM,CDG,TIV,100,Fokker 100
YM,DME,TGD,E95,Embraer 195
YM,DME,TIV,E95,Embraer 195
YM,DUS,TGD,100,Fokker 100
YM,FCO,TGD,E75,Embraer 175
YM,FCO,TGD,100,Fokker 100
YM,FRA,TGD,100,Fokker 100
YM,LGW,TIV,100,Fokker 100
YM,LJU,TGD,100,Fokker 100
YM,TGD,BEG,100,Fokker 100
YM,TGD,CDG,100,Fokker 100
YM,TGD,DME,E95,Embraer 195
YM,TGD,DUS,100,Fokker 100
YM,TGD,FCO,E75,Embraer 175
YM,TGD,FCO,100,Fokker 100
YM,TGD,FRA,100,Fokker 100
YM,TGD,LJU,100,Fokker 100
YM,TGD,VIE,100,Fokker 100
YM,TGD,ZRH,100,Fokker 100
YM,TIV,BEG,100,Fokker 100
YM,TIV,CDG,100,Fokker 100
YM,TIV,DME,E95,Embraer 195
YM,TIV,LGW,100,Fokker 100
YM,VIE,TGD,100,Fokker 100
YM,ZRH,TGD,100,Fokker 100
YN,YAT,YPO,DH1,De Havilland Canada DHC-8-100 Dash 8 / 8Q
YN,YAT,ZKE,DH1,De Havilland Canada DHC-8-100 Dash 8 / 8Q
YN,YFA,YMO,DH1,De Havilland Canada DHC-8-100 Dash 8 / 8Q
YN,YFA,ZKE,DH1,De Havilland Canada DHC-8-100 Dash 8 / 8Q
YN,YGW,YKU,DH8,Unknown (DH8)
YN,YKQ,YKU,DH8,Unknown (DH8)
YN,YKQ,YMO,BEC,Unknown (BEC)
YN,YKQ,YMT,DH8,Unknown (DH8)
YN,YKQ,YNS,DH8,Unknown (DH8)
YN,YKQ,YVO,DH8,Unknown (DH8)
YN,YKQ,ZEM,DH8,Unknown (DH8)
YN,YKU,YGW,DH8,Unknown (DH8)
YN,YKU,YKQ,DH8,Unknown (DH8)
YN,YKU,YNC,DH8,Unknown (DH8)
YN,YKU,YVO,BET,Unknown (BET)
YN,YMO,YFA,DH1,De Havilland Canada DHC-8-100 Dash 8 / 8Q
YN,YMO,YKQ,BEC,Unknown (BEC)
YN,YMO,YTS,BEC,Unknown (BEC)
YN,YMO,YTS,DH1,De Havilland Canada DHC-8-100 Dash 8 / 8Q
YN,YMO,YTS,EMB,Embraer EMB 110 Bandeirante
YN,YMT,YKQ,DH8,Unknown (DH8)
YN,YMT,YNS,DH8,Unknown (DH8)
YN,YMT,YUL,DH8,Unknown (DH8)
YN,YNC,YKU,DH8,Unknown (DH8)
YN,YNC,ZEM,DH8,Unknown (DH8)
YN,YNS,YKQ,DH8,Unknown (DH8)
YN,YNS,YMT,DH8,Unknown (DH8)
YN,YPO,YAT,DH1,De Havilland Canada DHC-8-100 Dash 8 / 8Q
YN,YTS,YMO,DH1,De Havilland Canada DHC-8-100 Dash 8 / 8Q
YN,YTS,YMO,BEC,Unknown (BEC)
YN,YUL,YMT,DH8,Unknown (DH8)
YN,YUL,YVO,DH8,Unknown (DH8)
YN,YVO,YKQ,DH8,Unknown (DH8)
YN,YVO,YKU,BET,Unknown (BET)
YN,YVO,YUL,DH8,Unknown (DH8)
YN,ZEM,YKQ,DH8,Unknown (DH8)
YN,ZEM,YNC,DH8,Unknown (DH8)
YN,ZKE,YAT,DH1,De Havilland Canada DHC-8-100 Dash 8 / 8Q
YN,ZKE,YFA,DH1,De Havilland Canada DHC-8-100 Dash 8 / 8Q
YO,HME,LGW,320,Airbus A320
YO,LGW,HME,320,Airbus A320
YO,MCM,NCE,NDE,Unknown (NDE)
YO,NCE,MCM,NDE,Unknown (NDE)
YQ,DME,EGO,SFB,Unknown (SFB)
YQ,DME,VOZ,S20,Saab 2000
YQ,EGO,DME,SFB,Unknown (SFB)
YQ,EGO,LED,S20,Saab 2000
YQ,EVN,VOZ,S20,Saab 2000
YQ,LED,EGO,S20,Saab 2000
YQ,LED,VNO,S20,Saab 2000
YQ,LED,VOZ,S20,Saab 2000
YQ,MUC,VOZ,S20,Saab 2000
YQ,VNO,LED,S20,Saab 2000
YQ,VOZ,DME,S20,Saab 2000
YQ,VOZ,EVN,S20,Saab 2000
YQ,VOZ,LED,S20,Saab 2000
YQ,VOZ,MUC,S20,Saab 2000
YR,GCN,PGA,CNA,Unknown (CNA)
YR,PGA,GCN,CNA,Unknown (CNA)
YT,BDP,KTM,J41,British Aerospace Jetstream 41
YT,BHR,KTM,J41,British Aerospace Jetstream 41
YT,BIR,KTM,J41,British Aerospace Jetstream 41
YT,BWA,KTM,J41,British Aerospace Jetstream 41
YT,DHI,KTM,J41,British Aerospace Jetstream 41
YT,JKR,KTM,J41,British Aerospace Jetstream 41
YT,KEP,KTM,J41,British Aerospace Jetstream 41
YT,KTM,BDP,J41,British Aerospace Jetstream 41
YT,KTM,BHR,J41,British Aerospace Jetstream 41
YT,KTM,BIR,J41,British Aerospace Jetstream 41
YT,KTM,BWA,J41,British Aerospace Jetstream 41
YT,KTM,DHI,J41,British Aerospace Jetstream 41
YT,KTM,JKR,J41,British Aerospace Jetstream 41
YT,KTM,KEP,J41,British Aerospace Jetstream 41
YT,KTM,PKR,J41,British Aerospace Jetstream 41
YT,KTM,TMI,J41,British Aerospace Jetstream 41
YT,PKR,KTM,J41,British Aerospace Jetstream 41
YT,TMI,KTM,J41,British Aerospace Jetstream 41
Z2,BKI,MNL,320,Airbus A320
Z2,CEB,ICN,320,Airbus A320
Z2,CEB,KUL,320,Airbus A320
Z2,CEB,MNL,319,Airbus A319
Z2,CEB,MNL,320,Airbus A320
Z2,ICN,CEB,320,Airbus A320
Z2,ICN,KLO,320,Airbus A320
Z2,ICN,MNL,320,Airbus A320
Z2,KLO,ICN,320,Airbus A320
Z2,KLO,MNL,320,Airbus A320
Z2,KLO,MNL,319,Airbus A319
Z2,KLO,PUS,320,Airbus A320
Z2,KLO,TPE,320,Airbus A320
Z2,KUL,CEB,320,Airbus A320
Z2,KUL,MNL,320,Airbus A320
Z2,MFM,MNL,320,Airbus A320
Z2,MNL,BKI,320,Airbus A320
Z2,MNL,CEB,319,Airbus A319
Z2,MNL,CEB,320,Airbus A320
Z2,MNL,ICN,320,Airbus A320
Z2,MNL,KLO,320,Airbus A320
Z2,MNL,KLO,319,Airbus A319
Z2,MNL,KUL,320,Airbus A320
Z2,MNL,MFM,320,Airbus A320
Z2,MNL,MYY,320,Airbus A320
Z2,MNL,PPS,320,Airbus A320
Z2,MNL,PPS,319,Airbus A319
Z2,MNL,PVG,320,Airbus A320
Z2,MNL,TAC,320,Airbus A320
Z2,MNL,TAG,320,Airbus A320
Z2,MNL,TAG,319,Airbus A319
Z2,MYY,MNL,320,Airbus A320
Z2,PPS,MNL,320,Airbus A320
Z2,PPS,MNL,319,Airbus A319
Z2,PUS,KLO,320,Airbus A320
Z2,PVG,MNL,320,Airbus A320
Z2,TAC,MNL,320,Airbus A320
Z2,TAG,MNL,320,Airbus A320
Z2,TAG,MNL,319,Airbus A319
Z2,TPE,KLO,320,Airbus A320
Z3,CGA,KLW,DHP,De Havilland Canada DHC-2 Beaver
Z3,CGA,KTN,DHP,De Havilland Canada DHC-2 Beaver
Z3,HYL,KTB,DHP,De Havilland Canada DHC-2 Beaver
Z3,HYL,KTN,DHP,De Havilland Canada DHC-2 Beaver
Z3,KLW,CGA,DHP,De Havilland Canada DHC-2 Beaver
Z3,KTB,HYL,DHP,De Havilland Canada DHC-2 Beaver
Z3,KTN,CGA,DHP,De Havilland Canada DHC-2 Beaver
Z3,KTN,HYL,DHP,De Havilland Canada DHC-2 Beaver
Z3,KTN,KWF,DHP,De Havilland Canada DHC-2 Beaver
Z3,KTN,MTM,DHP,De Havilland Canada DHC-2 Beaver
Z3,KWF,KTN,DHP,De Havilland Canada DHC-2 Beaver
Z3,MTM,KTN,DHP,De Havilland Canada DHC-2 Beaver
Z4,ADA,EBL,321,Airbus A321
Z4,AMM,EBL,321,Airbus A321
Z4,ARN,EBL,321,Airbus A321
Z4,BEY,EBL,321,Airbus A321
Z4,EBL,ADA,321,Airbus A321
Z4,EBL,AMM,321,Airbus A321
Z4,EBL,ARN,321,Airbus A321
Z4,EBL,BEY,321,Airbus A321
Z4,EBL,ESB,321,Airbus A321
Z4,ESB,EBL,321,Airbus A321
Z6,BUS,DNK,ER4,Embraer RJ145
Z6,DME,DNK,ER4,Embraer RJ145
Z6,DME,UKS,ER4,Embraer RJ145
Z6,DNK,BUS,ER4,Embraer RJ145
Z6,DNK,DME,ER4,Embraer RJ145
Z6,DNK,EVN,ER4,Embraer RJ145
Z6,DNK,IST,ER4,Embraer RJ145
Z6,DNK,KBP,737,Boeing 737
Z6,DNK,KBP,ER4,Embraer RJ145
Z6,DNK,TBS,ER4,Embraer RJ145
Z6,DNK,VIE,ER4,Embraer RJ145
Z6,EVN,DNK,ER4,Embraer RJ145
Z6,IFO,KBP,ER4,Embraer RJ145
Z6,IST,DNK,ER4,Embraer RJ145
Z6,KBP,DNK,ER4,Embraer RJ145
Z6,KBP,DNK,737,Boeing 737
Z6,KBP,IFO,ER4,Embraer RJ145
Z6,KBP,UKS,ER4,Embraer RJ145
Z6,TBS,DNK,ER4,Embraer RJ145
Z6,UKS,DME,ER4,Embraer RJ145
Z6,UKS,KBP,ER4,Embraer RJ145
Z6,VIE,DNK,ER4,Embraer RJ145
Z8,AQP,LPB,CRJ,Unknown (CRJ)
Z8,ASU,VVI,CRJ,Unknown (CRJ)
Z8,BYC,SRZ,SWM,Unknown (SWM)
Z8,BYC,TJA,SWM,Unknown (SWM)
Z8,CBB,LPB,CRJ,Unknown (CRJ)
Z8,CBB,VVI,CRJ,Unknown (CRJ)
Z8,CUZ,LPB,CRJ,Unknown (CRJ)
Z8,LPB,AQP,CRJ,Unknown (CRJ)
Z8,LPB,CBB,CRJ,Unknown (CRJ)
Z8,LPB,CUZ,CRJ,Unknown (CRJ)
Z8,LPB,POI,SWM,Unknown (SWM)
Z8,LPB,RBQ,SWM,Unknown (SWM)
Z8,LPB,RBQ,CRJ,Unknown (CRJ)
Z8,LPB,SRE,CRJ,Unknown (CRJ)
Z8,LPB,TJA,CRJ,Unknown (CRJ)
Z8,LPB,UYU,CRJ,Unknown (CRJ)
Z8,LPB,VVI,CRJ,Unknown (CRJ)
Z8,ORU,CBB,SWM,Unknown (SWM)
Z8,ORU,SRZ,SWM,Unknown (SWM)
Z8,POI,LPB,SWM,Unknown (SWM)
Z8,RBQ,LPB,SWM,Unknown (SWM)
Z8,RBQ,LPB,CRJ,Unknown (CRJ)
Z8,RBQ,TDD,SWM,Unknown (SWM)
Z8,SRE,LPB,CRJ,Unknown (CRJ)
Z8,SRE,TJA,CRJ,Unknown (CRJ)
Z8,SRE,VVI,CRJ,Unknown (CRJ)
Z8,SRZ,BYC,SWM,Unknown (SWM)
Z8,SRZ,ORU,SWM,Unknown (SWM)
Z8,SRZ,TDD,SWM,Unknown (SWM)
Z8,TDD,RBQ,SWM,Unknown (SWM)
Z8,TDD,SRZ,SWM,Unknown (SWM)
Z8,TJA,BYC,SWM,Unknown (SWM)
Z8,TJA,LPB,CRJ,Unknown (CRJ)
Z8,TJA,SRE,CRJ,Unknown (CRJ)
Z8,TJA,VVI,CRJ,Unknown (CRJ)
Z8,UYU,LPB,CRJ,Unknown (CRJ)
Z8,VVI,ASU,CRJ,Unknown (CRJ)
Z8,VVI,CBB,CRJ,Unknown (CRJ)
Z8,VVI,LPB,CRJ,Unknown (CRJ)
Z8,VVI,SRE,CRJ,Unknown (CRJ)
Z8,VVI,TJA,CRJ,Unknown (CRJ)
Z9,ALA,GUW,100,Fokker 100
Z9,ALA,TSE,100,Fokker 100
Z9,GUW,ALA,100,Fokker 100
Z9,GUW,URA,100,Fokker 100
Z9,TSE,ALA,100,Fokker 100
Z9,TSE,URA,100,Fokker 100
Z9,URA,GUW,100,Fokker 100
Z9,URA,TSE,100,Fokker 100
ZB,ACE,BHX,321,Airbus A321
ZB,ACE,BHX,320,Airbus A320
ZB,ACE,EMA,321,Airbus A321
ZB,ACE,LBA,320,Airbus A320
ZB,ACE,LGW,321,Airbus A321
ZB,ACE,LTN,321,Airbus A321
ZB,ACE,LTN,320,Airbus A320
ZB,ACE,MAN,321,Airbus A321
ZB,ACE,MAN,320,Airbus A320
ZB,AGA,MAN,320,Airbus A320
ZB,AGP,BHX,321,Airbus A321
ZB,AGP,EMA,321,Airbus A321
ZB,AGP,LGW,321,Airbus A321
ZB,AGP,LGW,752,Boeing 757-200
ZB,AGP,LTN,321,Airbus A321
ZB,AGP,LTN,320,Airbus A320
ZB,AGP,MAN,321,Airbus A321
ZB,AGP,MAN,320,Airbus A320
ZB,ALC,BHX,321,Airbus A321
ZB,ALC,BHX,320,Airbus A320
ZB,ALC,EMA,321,Airbus A321
ZB,ALC,LGW,321,Airbus A321
ZB,ALC,LGW,752,Boeing 757-200
ZB,ALC,LTN,321,Airbus A321
ZB,ALC,LTN,320,Airbus A320
ZB,ALC,MAN,321,Airbus A321
ZB,ALC,MAN,320,Airbus A320
ZB,AYT,LBA,320,Airbus A320
ZB,AYT,LGW,321,Airbus A321
ZB,AYT,LTN,320,Airbus A320
ZB,AYT,MAN,321,Airbus A321
ZB,AYT,MAN,320,Airbus A320
ZB,BCN,BHX,320,Airbus A320
ZB,BCN,BHX,321,Airbus A321
ZB,BCN,LBA,320,Airbus A320
ZB,BCN,LGW,321,Airbus A321
ZB,BCN,LGW,752,Boeing 757-200
ZB,BCN,MAN,321,Airbus A321
ZB,BHX,ACE,321,Airbus A321
ZB,BHX,ACE,320,Airbus A320
ZB,BHX,AGP,321,Airbus A321
ZB,BHX,ALC,321,Airbus A321
ZB,BHX,ALC,320,Airbus A320
ZB,BHX,BCN,320,Airbus A320
ZB,BHX,BCN,321,Airbus A321
ZB,BHX,BJV,321,Airbus A321
ZB,BHX,DBV,321,Airbus A321
ZB,BHX,DBV,320,Airbus A320
ZB,BHX,DLM,321,Airbus A321
ZB,BHX,DLM,320,Airbus A320
ZB,BHX,FAO,321,Airbus A321
ZB,BHX,FCO,321,Airbus A321
ZB,BHX,FCO,320,Airbus A320
ZB,BHX,FNC,320,Airbus A320
ZB,BHX,FNC,321,Airbus A321
ZB,BHX,FUE,321,Airbus A321
ZB,BHX,GIB,320,Airbus A320
ZB,BHX,HER,321,Airbus A321
ZB,BHX,HER,320,Airbus A320
ZB,BHX,HRG,321,Airbus A321
ZB,BHX,LCA,320,Airbus A320
ZB,BHX,LCA,321,Airbus A321
ZB,BHX,LEI,321,Airbus A321
ZB,BHX,LPA,321,Airbus A321
ZB,BHX,MAH,321,Airbus A321
ZB,BHX,NCE,320,Airbus A320
ZB,BHX,NCE,321,Airbus A321
ZB,BHX,PFO,321,Airbus A321
ZB,BHX,PMI,320,Airbus A320
ZB,BHX,PMI,321,Airbus A321
ZB,BHX,SPU,320,Airbus A320
ZB,BHX,SSH,321,Airbus A321
ZB,BHX,TFS,321,Airbus A321
ZB,BHX,TFS,320,Airbus A320
ZB,BHX,VCE,320,Airbus A320
ZB,BHX,VCE,321,Airbus A321
ZB,BJV,BHX,321,Airbus A321
ZB,BJV,LBA,320,Airbus A320
ZB,BJV,LGW,321,Airbus A321
ZB,BJV,LTN,321,Airbus A321
ZB,BJV,LTN,320,Airbus A320
ZB,BJV,MAN,321,Airbus A321
ZB,DBV,BHX,321,Airbus A321
ZB,DBV,BHX,320,Airbus A320
ZB,DBV,LGW,321,Airbus A321
ZB,DBV,LGW,752,Boeing 757-200
ZB,DBV,MAN,321,Airbus A321
ZB,DBV,MAN,320,Airbus A320
ZB,DLM,BHX,321,Airbus A321
ZB,DLM,BHX,320,Airbus A320
ZB,DLM,LBA,320,Airbus A320
ZB,DLM,LGW,321,Airbus A321
ZB,DLM,LGW,752,Boeing 757-200
ZB,DLM,LTN,321,Airbus A321
ZB,DLM,LTN,320,Airbus A320
ZB,DLM,MAN,752,Boeing 757-200
ZB,DLM,MAN,320,Airbus A320
ZB,DLM,MAN,321,Airbus A321
ZB,EMA,ACE,321,Airbus A321
ZB,EMA,AGP,321,Airbus A321
ZB,EMA,ALC,321,Airbus A321
ZB,EMA,FAO,321,Airbus A321
ZB,EMA,MLA,321,Airbus A321
ZB,EMA,PMI,321,Airbus A321
ZB,EMA,TFS,321,Airbus A321
ZB,FAO,BHX,321,Airbus A321
ZB,FAO,EMA,321,Airbus A321
ZB,FAO,LBA,320,Airbus A320
ZB,FAO,LGW,752,Boeing 757-200
ZB,FAO,LGW,321,Airbus A321
ZB,FAO,LGW,332,Airbus A330-200
ZB,FAO,LTN,320,Airbus A320
ZB,FAO,LTN,321,Airbus A321
ZB,FAO,MAN,321,Airbus A321
ZB,FAO,MAN,752,Boeing 757-200
ZB,FAO,MAN,320,Airbus A320
ZB,FCO,BHX,321,Airbus A321
ZB,FCO,BHX,320,Airbus A320
ZB,FCO,LTN,320,Airbus A320
ZB,FNC,BHX,320,Airbus A320
ZB,FNC,BHX,321,Airbus A321
ZB,FNC,LGW,321,Airbus A321
ZB,FUE,BHX,321,Airbus A321
ZB,FUE,MAN,321,Airbus A321
ZB,GIB,BHX,320,Airbus A320
ZB,GIB,LTN,320,Airbus A320
ZB,GIB,MAN,320,Airbus A320
ZB,HER,BHX,321,Airbus A321
ZB,HER,BHX,320,Airbus A320
ZB,HER,LBA,320,Airbus A320
ZB,HER,LGW,321,Airbus A321
ZB,HRG,BHX,321,Airbus A321
ZB,HRG,LGW,321,Airbus A321
ZB,HRG,MAN,321,Airbus A321
ZB,LBA,ACE,320,Airbus A320
ZB,LBA,AYT,320,Airbus A320
ZB,LBA,BCN,320,Airbus A320
ZB,LBA,BJV,320,Airbus A320
ZB,LBA,DLM,320,Airbus A320
ZB,LBA,FAO,320,Airbus A320
ZB,LBA,HER,320,Airbus A320
ZB,LBA,LCA,320,Airbus A320
ZB,LBA,MAH,320,Airbus A320
ZB,LBA,PMI,320,Airbus A320
ZB,LBA,TFS,320,Airbus A320
ZB,LCA,BHX,320,Airbus A320
ZB,LCA,BHX,321,Airbus A321
ZB,LCA,LBA,320,Airbus A320
ZB,LCA,LGW,321,Airbus A321
ZB,LCA,LTN,320,Airbus A320
ZB,LCA,MAN,321,Airbus A321
ZB,LEI,BHX,321,Airbus A321
ZB,LEI,MAN,321,Airbus A321
ZB,LGW,ACE,321,Airbus A321
ZB,LGW,AGP,321,Airbus A321
ZB,LGW,AGP,752,Boeing 757-200
ZB,LGW,ALC,321,Airbus A321
ZB,LGW,ALC,752,Boeing 757-200
ZB,LGW,AYT,321,Airbus A321
ZB,LGW,BCN,321,Airbus A321
ZB,LGW,BCN,752,Boeing 757-200
ZB,LGW,BJV,321,Airbus A321
ZB,LGW,DBV,321,Airbus A321
ZB,LGW,DBV,752,Boeing 757-200
ZB,LGW,DLM,321,Airbus A321
ZB,LGW,DLM,752,Boeing 757-200
ZB,LGW,FAO,752,Boeing 757-200
ZB,LGW,FAO,321,Airbus A321
ZB,LGW,FAO,332,Airbus A330-200
ZB,LGW,FNC,321,Airbus A321
ZB,LGW,HER,321,Airbus A321
ZB,LGW,HRG,321,Airbus A321
ZB,LGW,LCA,321,Airbus A321
ZB,LGW,MAH,321,Airbus A321
ZB,LGW,NBE,321,Airbus A321
ZB,LGW,NCE,321,Airbus A321
ZB,LGW,PFO,321,Airbus A321
ZB,LGW,PMI,321,Airbus A321
ZB,LGW,PMI,752,Boeing 757-200
ZB,LGW,SSH,332,Airbus A330-200
ZB,LGW,SSH,321,Airbus A321
ZB,LGW,TFS,321,Airbus A321
ZB,LGW,TFS,752,Boeing 757-200
ZB,LGW,TFS,332,Airbus A330-200
ZB,LGW,VCE,321,Airbus A321
ZB,LGW,VRN,321,Airbus A321
ZB,LPA,BHX,321,Airbus A321
ZB,LPA,MAN,321,Airbus A321
ZB,LPA,MAN,320,Airbus A320
ZB,LTN,ACE,321,Airbus A321
ZB,LTN,ACE,320,Airbus A320
ZB,LTN,AGP,321,Airbus A321
ZB,LTN,AGP,320,Airbus A320
ZB,LTN,ALC,321,Airbus A321
ZB,LTN,ALC,320,Airbus A320
ZB,LTN,AYT,320,Airbus A320
ZB,LTN,BJV,321,Airbus A321
ZB,LTN,BJV,320,Airbus A320
ZB,LTN,DLM,321,Airbus A321
ZB,LTN,DLM,320,Airbus A320
ZB,LTN,FAO,320,Airbus A320
ZB,LTN,FAO,321,Airbus A321
ZB,LTN,FCO,320,Airbus A320
ZB,LTN,GIB,320,Airbus A320
ZB,LTN,LCA,320,Airbus A320
ZB,LTN,MAH,321,Airbus A321
ZB,LTN,NAP,320,Airbus A320
ZB,LTN,PMI,321,Airbus A321
ZB,LTN,PMI,320,Airbus A320
ZB,LTN,SSH,321,Airbus A321
ZB,LTN,TFS,321,Airbus A321
ZB,LTN,TFS,320,Airbus A320
ZB,MAH,BHX,321,Airbus A321
ZB,MAH,LBA,320,Airbus A320
ZB,MAH,LGW,321,Airbus A321
ZB,MAH,LTN,321,Airbus A321
ZB,MAH,MAN,321,Airbus A321
ZB,MAN,ACE,321,Airbus A321
ZB,MAN,ACE,320,Airbus A320
ZB,MAN,AGA,320,Airbus A320
ZB,MAN,AGP,321,Airbus A321
ZB,MAN,AGP,320,Airbus A320
ZB,MAN,ALC,321,Airbus A321
ZB,MAN,ALC,320,Airbus A320
ZB,MAN,AYT,321,Airbus A321
ZB,MAN,AYT,320,Airbus A320
ZB,MAN,BCN,321,Airbus A321
ZB,MAN,BJV,321,Airbus A321
ZB,MAN,DBV,321,Airbus A321
ZB,MAN,DBV,320,Airbus A320
ZB,MAN,DLM,752,Boeing 757-200
ZB,MAN,DLM,320,Airbus A320
ZB,MAN,DLM,321,Airbus A321
ZB,MAN,FAO,321,Airbus A321
ZB,MAN,FAO,752,Boeing 757-200
ZB,MAN,FAO,320,Airbus A320
ZB,MAN,FUE,321,Airbus A321
ZB,MAN,GIB,320,Airbus A320
ZB,MAN,HRG,321,Airbus A321
ZB,MAN,LCA,321,Airbus A321
ZB,MAN,LEI,321,Airbus A321
ZB,MAN,LPA,321,Airbus A321
ZB,MAN,LPA,320,Airbus A320
ZB,MAN,MAH,321,Airbus A321
ZB,MAN,NAP,320,Airbus A320
ZB,MAN,NBE,320,Airbus A320
ZB,MAN,NBE,321,Airbus A321
ZB,MAN,PFO,321,Airbus A321
ZB,MAN,PMI,321,Airbus A321
ZB,MAN,PMI,320,Airbus A320
ZB,MAN,PMI,332,Airbus A330-200
ZB,MAN,PMI,752,Boeing 757-200
ZB,MAN,SSH,321,Airbus A321
ZB,MAN,SSH,332,Airbus A330-200
ZB,MAN,TFS,321,Airbus A321
ZB,MAN,TFS,332,Airbus A330-200
ZB,MAN,TFS,320,Airbus A320
ZB,MAN,VCE,320,Airbus A320
ZB,MAN,VCE,321,Airbus A321
ZB,MAN,VRN,321,Airbus A321
ZB,MAN,VRN,752,Boeing 757-200
ZB,MLA,EMA,321,Airbus A321
ZB,NAP,LTN,320,Airbus A320
ZB,NAP,MAN,320,Airbus A320
ZB,NBE,LGW,321,Airbus A321
ZB,NBE,MAN,320,Airbus A320
ZB,NBE,MAN,321,Airbus A321
ZB,NCE,BHX,320,Airbus A320
ZB,NCE,BHX,321,Airbus A321
ZB,NCE,LGW,321,Airbus A321
ZB,PFO,BHX,321,Airbus A321
ZB,PFO,LGW,321,Airbus A321
ZB,PFO,MAN,321,Airbus A321
ZB,PMI,BHX,320,Airbus A320
ZB,PMI,BHX,321,Airbus A321
ZB,PMI,EMA,321,Airbus A321
ZB,PMI,LBA,320,Airbus A320
ZB,PMI,LGW,321,Airbus A321
ZB,PMI,LGW,752,Boeing 757-200
ZB,PMI,LTN,321,Airbus A321
ZB,PMI,LTN,320,Airbus A320
ZB,PMI,MAN,321,Airbus A321
ZB,PMI,MAN,320,Airbus A320
ZB,PMI,MAN,332,Airbus A330-200
ZB,PMI,MAN,752,Boeing 757-200
ZB,SPU,BHX,320,Airbus A320
ZB,SSH,BHX,321,Airbus A321
ZB,SSH,LGW,332,Airbus A330-200
ZB,SSH,LGW,321,Airbus A321
ZB,SSH,LTN,321,Airbus A321
ZB,SSH,MAN,321,Airbus A321
ZB,SSH,MAN,332,Airbus A330-200
ZB,TFS,BHX,321,Airbus A321
ZB,TFS,BHX,320,Airbus A320
ZB,TFS,EMA,321,Airbus A321
ZB,TFS,LBA,320,Airbus A320
ZB,TFS,LGW,321,Airbus A321
ZB,TFS,LGW,752,Boeing 757-200
ZB,TFS,LGW,332,Airbus A330-200
ZB,TFS,LTN,321,Airbus A321
ZB,TFS,LTN,320,Airbus A320
ZB,TFS,MAN,321,Airbus A321
